STABILITY,PAIR,DRUG,ATC_L1_NAME,ATC_L1_NAME_CAT
Stable,CEFTRIAXONE + DEXAMETHASONE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + DEXAMETHASONE,DEXAMETHASONE,Systemic Hormones,Other
Stable,CEFTRIAXONE + DEXTROSE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + DEXTROSE,DEXTROSE,Blood,Blood
Stable,CEFTRIAXONE + DIPYRONE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + DIPYRONE,DIPYRONE,Nervous System,Nervous System
Stable,CEFTRIAXONE + DOXORUBICIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + DOXORUBICIN,DOXORUBICIN,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CEFTRIAXONE + DOXORUBICIN HYDROCHLORIDE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + DOXORUBICIN HYDROCHLORIDE,DOXORUBICIN HYDROCHLORIDE,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CEFTRIAXONE + DOXYCYCLINE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + DOXYCYCLINE,DOXYCYCLINE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + ELIQUIS,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + ELIQUIS,ELIQUIS,Blood,Blood
Stable,CEFTRIAXONE + ENOXAPARIN SODIUM,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + ENOXAPARIN SODIUM,ENOXAPARIN SODIUM,Blood,Blood
Stable,CEFTRIAXONE + EPINEPHRINE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + EPINEPHRINE,EPINEPHRINE,Cardiovascular,Cardiovascular
Stable,CEFTRIAXONE + FAMOTIDINE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + FAMOTIDINE,FAMOTIDINE,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE + FENTANYL,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + FENTANYL,FENTANYL,Nervous System,Nervous System
Stable,CEFTRIAXONE + FLUCONAZOLE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + FLUCONAZOLE,FLUCONAZOLE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + FOLIC ACID,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + FOLIC ACID,FOLIC ACID,Blood,Blood
Stable,CEFTRIAXONE + FUROSEMIDE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + FUROSEMIDE,FUROSEMIDE,Cardiovascular,Cardiovascular
Stable,CEFTRIAXONE + GABAPENTIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + GABAPENTIN,GABAPENTIN,Nervous System,Nervous System
Stable,CEFTRIAXONE + GENTAMICIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + GENTAMICIN,GENTAMICIN,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + HALOPERIDOL,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + HALOPERIDOL,HALOPERIDOL,Nervous System,Nervous System
Stable,CEFTRIAXONE + HUMAN IMMUNOGLOBULIN G,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + HUMAN IMMUNOGLOBULIN G,HUMAN IMMUNOGLOBULIN G,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + HYDROCORTISONE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + HYDROCORTISONE,HYDROCORTISONE,Systemic Hormones,Other
Stable,CEFTRIAXONE + HYDROMORPHONE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + HYDROMORPHONE,HYDROMORPHONE,Nervous System,Nervous System
Stable,CEFTRIAXONE + HYDROXYCHLOROQUINE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + HYDROXYCHLOROQUINE,HYDROXYCHLOROQUINE,Antiparasitic,Other
Stable,CEFTRIAXONE + IBUPROFEN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + IBUPROFEN,IBUPROFEN,Nervous System,Nervous System
Stable,CEFTRIAXONE + INSULIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + INSULIN,INSULIN,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE + KETAMINE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + KETAMINE,KETAMINE,Nervous System,Nervous System
Stable,CEFTRIAXONE + LACOSAMIDE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + LACOSAMIDE,LACOSAMIDE,Nervous System,Nervous System
Stable,CEFTRIAXONE + LEVETIRACETAM,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + LEVETIRACETAM,LEVETIRACETAM,Nervous System,Nervous System
Stable,CEFTRIAXONE + LEVOFLOXACIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + LEVOFLOXACIN,LEVOFLOXACIN,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + LIDOCAINE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + LIDOCAINE,LIDOCAINE,Cardiovascular,Cardiovascular
Stable,CEFTRIAXONE + LINEZOLID,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + LINEZOLID,LINEZOLID,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + LOPERAMIDE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + LOPERAMIDE,LOPERAMIDE,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE + LOPINAVIR / RITONAVIR,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + LOPINAVIR / RITONAVIR,LOPINAVIR / RITONAVIR,Unknown,Unknown
Stable,CEFTRIAXONE + LOSARTAN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + LOSARTAN,LOSARTAN,Cardiovascular,Cardiovascular
Stable,CEFTRIAXONE + LT4,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + LT4,LT4,Systemic Hormones,Other
Stable,CEFTRIAXONE + MAGNESIUM,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + MAGNESIUM,MAGNESIUM,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE + MELATONINA,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + MELATONINA,MELATONINA,Nervous System,Nervous System
Stable,CEFTRIAXONE + MEROPENEM,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + MEROPENEM,MEROPENEM,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + METFORMIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + METFORMIN,METFORMIN,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE + METHOTREXATE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + METHOTREXATE,METHOTREXATE,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CEFTRIAXONE + METHYLPREDNISOLONE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + METHYLPREDNISOLONE,METHYLPREDNISOLONE,Systemic Hormones,Other
Stable,CEFTRIAXONE + MICAFUNGIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + MICAFUNGIN,MICAFUNGIN,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + MIDAZOLAM,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + MIDAZOLAM,MIDAZOLAM,Nervous System,Nervous System
Stable,CEFTRIAXONE + MORPHINE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + MORPHINE,MORPHINE,Nervous System,Nervous System
Stable,CEFTRIAXONE + MYCOPHENOLATE MOFETIL,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + MYCOPHENOLATE MOFETIL,MYCOPHENOLATE MOFETIL,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CEFTRIAXONE + NADROPARIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + NADROPARIN,NADROPARIN,Unknown,Unknown
Stable,CEFTRIAXONE + NOREPINEPHRINE BITARTRATE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + NOREPINEPHRINE BITARTRATE,NOREPINEPHRINE BITARTRATE,Cardiovascular,Cardiovascular
Stable,CEFTRIAXONE + OMEPRAZOLE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + OMEPRAZOLE,OMEPRAZOLE,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE + ONDANSETRON,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + ONDANSETRON,ONDANSETRON,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE + OXYCODONE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + OXYCODONE,OXYCODONE,Nervous System,Nervous System
Stable,CEFTRIAXONE + OXYGEN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + OXYGEN,OXYGEN,Various,Other
Stable,CEFTRIAXONE + PANTOPRAZOLE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + PANTOPRAZOLE,PANTOPRAZOLE,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE + PEMBROLIZUMAB,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + PEMBROLIZUMAB,PEMBROLIZUMAB,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CEFTRIAXONE + PERPRAZOLE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + PERPRAZOLE,PERPRAZOLE,UNCLASSIFIED,Other
Stable,CEFTRIAXONE + PHENOBARBITAL,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + PHENOBARBITAL,PHENOBARBITAL,Nervous System,Nervous System
Stable,CEFTRIAXONE + PHENYTOIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + PHENYTOIN,PHENYTOIN,Nervous System,Nervous System
Stable,CEFTRIAXONE + PIPERACILLIN / TAZOBACTAM,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + PIPERACILLIN / TAZOBACTAM,PIPERACILLIN / TAZOBACTAM,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + POLYETHYLENE GLYCOL,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + POLYETHYLENE GLYCOL,POLYETHYLENE GLYCOL,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE + POTASSIUM CHLORIDE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE + PREDNISOLONE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + PREDNISOLONE,PREDNISOLONE,Systemic Hormones,Other
Stable,CEFTRIAXONE + PREDNISONE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + PREDNISONE,PREDNISONE,Systemic Hormones,Other
Stable,CEFTRIAXONE + PROPOFOL,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + PROPOFOL,PROPOFOL,Nervous System,Nervous System
Stable,CEFTRIAXONE + QUETIAPINE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + QUETIAPINE,QUETIAPINE,Nervous System,Nervous System
Stable,CEFTRIAXONE + RAMIPRIL,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + RAMIPRIL,RAMIPRIL,Cardiovascular,Cardiovascular
Stable,CEFTRIAXONE + REMDESIVIR,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + REMDESIVIR,REMDESIVIR,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + RITUXIMAB,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + RITUXIMAB,RITUXIMAB,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CEFTRIAXONE + ROSUVASTATIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + ROSUVASTATIN,ROSUVASTATIN,Cardiovascular,Cardiovascular
Stable,CEFTRIAXONE + SODIUM CHLORIDE,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + SODIUM CHLORIDE,SODIUM CHLORIDE,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE + SULFAMETHOXAZOLE / TRIMETHOPRIM,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + SULFAMETHOXAZOLE / TRIMETHOPRIM,SULFAMETHOXAZOLE / TRIMETHOPRIM,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + TACROLIMUS,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + TACROLIMUS,TACROLIMUS,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CEFTRIAXONE + TAMSULOSIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + TAMSULOSIN,TAMSULOSIN,Genitourinary/Sex Hormones,Other
Stable,CEFTRIAXONE + TOBRAMYCIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + TOBRAMYCIN,TOBRAMYCIN,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + TOCILIZUMAB,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + TOCILIZUMAB,TOCILIZUMAB,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CEFTRIAXONE + TRAMADOL,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + TRAMADOL,TRAMADOL,Nervous System,Nervous System
Stable,CEFTRIAXONE + VALPROIC ACID,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + VALPROIC ACID,VALPROIC ACID,Nervous System,Nervous System
Stable,CEFTRIAXONE + VANCOMYCIN,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + VANCOMYCIN,VANCOMYCIN,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + VENETOCLAX,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + VENETOCLAX,VENETOCLAX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CEFTRIAXONE + VITAMIN D NOS,CEFTRIAXONE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE + VITAMIN D NOS,VITAMIN D NOS,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE SODIUM + FLUTICASONA,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + FLUTICASONA,FLUTICASONA,Respiratory,Other
Stable,CEFTRIAXONE SODIUM + FUROSEMIDE,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + FUROSEMIDE,FUROSEMIDE,Cardiovascular,Cardiovascular
Stable,CEFTRIAXONE SODIUM + GABAPENTIN,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + GABAPENTIN,GABAPENTIN,Nervous System,Nervous System
Stable,CEFTRIAXONE SODIUM + HEPARIN SODIUM,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + HEPARIN SODIUM,HEPARIN SODIUM,Blood,Blood
Stable,CEFTRIAXONE SODIUM + HYDROMORPHONE,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + HYDROMORPHONE,HYDROMORPHONE,Nervous System,Nervous System
Stable,CEFTRIAXONE SODIUM + HYDROMORPHONE HYDROCHLORIDE,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + HYDROMORPHONE HYDROCHLORIDE,HYDROMORPHONE HYDROCHLORIDE,Nervous System,Nervous System
Stable,CEFTRIAXONE SODIUM + LANSOPRAZOLE,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + LANSOPRAZOLE,LANSOPRAZOLE,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE SODIUM + LEVOFLOXACIN,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + LEVOFLOXACIN,LEVOFLOXACIN,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE SODIUM + MEROPENEM,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + MEROPENEM,MEROPENEM,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE SODIUM + METRONIDAZOLE,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + METRONIDAZOLE,METRONIDAZOLE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE SODIUM + ONDANSETRON,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + ONDANSETRON,ONDANSETRON,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE SODIUM + PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,PIPERACILLIN SODIUM\TAZOBACTAM SODIUM,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE SODIUM + POTASSIUM CHLORIDE,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFTRIAXONE SODIUM + PREDNISONE,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + PREDNISONE,PREDNISONE,Systemic Hormones,Other
Stable,CEFTRIAXONE SODIUM + VALACYCLOVIR HYDROCHLORIDE,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + VALACYCLOVIR HYDROCHLORIDE,VALACYCLOVIR HYDROCHLORIDE,Anti-infectives,Anti-infectives
Stable,CEFTRIAXONE SODIUM + VANCOMYCIN,CEFTRIAXONE SODIUM,Unknown,Unknown
Stable,CEFTRIAXONE SODIUM + VANCOMYCIN,VANCOMYCIN,Anti-infectives,Anti-infectives
Stable,CEFUROXIMUM + ELIQUIS,CEFUROXIMUM,Unknown,Unknown
Stable,CEFUROXIMUM + ELIQUIS,ELIQUIS,Blood,Blood
Stable,CEFUROXIMUM + FUROSEMIDE,CEFUROXIMUM,Unknown,Unknown
Stable,CEFUROXIMUM + FUROSEMIDE,FUROSEMIDE,Cardiovascular,Cardiovascular
Stable,CEFUROXIMUM + LEVOTHYROXINE SODIUM,CEFUROXIMUM,Unknown,Unknown
Stable,CEFUROXIMUM + LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,Systemic Hormones,Other
Stable,CEFUROXIMUM + MEROPENEM,CEFUROXIMUM,Unknown,Unknown
Stable,CEFUROXIMUM + MEROPENEM,MEROPENEM,Anti-infectives,Anti-infectives
Stable,CEFUROXIMUM + METFORMIN,CEFUROXIMUM,Unknown,Unknown
Stable,CEFUROXIMUM + METFORMIN,METFORMIN,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFUROXIMUM + OXYGEN,CEFUROXIMUM,Unknown,Unknown
Stable,CEFUROXIMUM + OXYGEN,OXYGEN,Various,Other
Stable,CEFUROXIMUM + PANTOPRAZOLE,CEFUROXIMUM,Unknown,Unknown
Stable,CEFUROXIMUM + PANTOPRAZOLE,PANTOPRAZOLE,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFUROXIMUM + PANTOPRAZOLE SODIUM,CEFUROXIMUM,Unknown,Unknown
Stable,CEFUROXIMUM + PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CEFUROXIMUM + PREDNISOLONE,CEFUROXIMUM,Unknown,Unknown
Stable,CEFUROXIMUM + PREDNISOLONE,PREDNISOLONE,Systemic Hormones,Other
Stable,CEFUROXIMUM + PROPOFOL,CEFUROXIMUM,Unknown,Unknown
Stable,CEFUROXIMUM + PROPOFOL,PROPOFOL,Nervous System,Nervous System
Stable,CEFUROXIMUM + VANCOMYCIN,CEFUROXIMUM,Unknown,Unknown
Stable,CEFUROXIMUM + VANCOMYCIN,VANCOMYCIN,Anti-infectives,Anti-infectives
Stable,CELEBREX + CELECOXIB,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + CELECOXIB,CELECOXIB,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + CETIRIZINE,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + CETIRIZINE,CETIRIZINE,Respiratory,Other
Stable,CELEBREX + CETIRIZINE HYDROCHLORIDE,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + CETIRIZINE HYDROCHLORIDE,CETIRIZINE HYDROCHLORIDE,Respiratory,Other
Stable,CELEBREX + CETIRIZINE HYDROCHLORIDE\PSEUDOEPHEDRINE HYDROCHLORIDE,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + CETIRIZINE HYDROCHLORIDE\PSEUDOEPHEDRINE HYDROCHLORIDE,CETIRIZINE HYDROCHLORIDE\PSEUDOEPHEDRINE HYDROCHLORIDE,Respiratory,Other
Stable,CELEBREX + CHLORAPREP,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + CHLORAPREP,CHLORAPREP,Unknown,Unknown
Stable,CELEBREX + CHLORHEXIDINE GLUCONATE,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + CHLORHEXIDINE GLUCONATE,CHLORHEXIDINE GLUCONATE,Blood,Blood
Stable,CELEBREX + CHOLECALCIFEROL,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + CHOLECALCIFEROL,CHOLECALCIFEROL,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CELEBREX + CIMZIA,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + CIMZIA,CIMZIA,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + CORTISONE ACETATE,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + CORTISONE ACETATE,CORTISONE ACETATE,Systemic Hormones,Other
Stable,CELEBREX + DESOXIMETASONE,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + DESOXIMETASONE,DESOXIMETASONE,Dermatologicals,Other
Stable,CELEBREX + DICLOFENAC POTASSIUM,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + DICLOFENAC POTASSIUM,DICLOFENAC POTASSIUM,Musculoskeletal,Musculoskeletal
Stable,CELEBREX + DICLOFENAC SODIUM,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + DICLOFENAC SODIUM,DICLOFENAC SODIUM,Musculoskeletal,Musculoskeletal
Stable,CELEBREX + DOMPERIDONE MALEATE,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + DOMPERIDONE MALEATE,DOMPERIDONE MALEATE,Alimentary/Metabolism,Alimentary/Metabolism
Stable,CELEBREX + DYMISTA,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + DYMISTA,DYMISTA,Unknown,Unknown
Stable,CELEBREX + ERELZI,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + ERELZI,ERELZI,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + ERYTHROMYCIN,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + ERYTHROMYCIN,ERYTHROMYCIN,Anti-infectives,Anti-infectives
Stable,CELEBREX + FLUMETHASONE,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + FLUMETHASONE,FLUMETHASONE,Unknown,Unknown
Stable,CELEBREX + FLUMETHASONE PIVALATE,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + FLUMETHASONE PIVALATE,FLUMETHASONE PIVALATE,Dermatologicals,Other
Stable,CELEBREX + FOSAMAX,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + FOSAMAX,FOSAMAX,Musculoskeletal,Musculoskeletal
Stable,CELEBREX + GOLD,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + GOLD,GOLD,Musculoskeletal,Musculoskeletal
Stable,CELEBREX + GOLD SODIUM THIOMALATE,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + GOLD SODIUM THIOMALATE,GOLD SODIUM THIOMALATE,Unknown,Unknown
Stable,CELEBREX + GOLIMUMAB,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + GOLIMUMAB,GOLIMUMAB,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + HYDROCORTISONE,CELEBREX,Antineoplastic/Immunomodulating,Antineoplastic/Immunomodulating
Stable,CELEBREX + HYDROCORTISONE,HYDROCORTISONE,Systemic Hormones,Other
